Title,Year,Review Title,Review URL,TMDB URL
Halston,2019,Холстон,http://kinoart.ru/reviews/holston-u-nas-problemy-rayan-merfi-obyasnyaet-kak-genialnost-stala-fasonom,https://www.themoviedb.org/movie/566227
Midnight Family,2019,Полуночная семья,http://kinoart.ru/reviews/poka-noch-ne-poglotit-polnochnyy-putnik-polunochnaya-semya-kino-slomannogo-poryadka,https://www.themoviedb.org/movie/566367
The Truth,2019,Правда,http://kinoart.ru/reviews/venetsiya-2019-film-pravda-s-binosh-denyov-i-houkom-o-raznitse-mezhdu-kino-i-vospominaniem,https://www.themoviedb.org/movie/517468
The Truth,2019,Правда,http://kinoart.ru/reviews/nepriglyadnaya-pravda-film-otkrovenie-o-zhizni-velikoy-aktrisy-katrin-denev,https://www.themoviedb.org/movie/517468
Suspiria,2018,Суспирия,http://kinoart.ru/reviews/suspiria-review,https://www.themoviedb.org/movie/361292
The Sisters Brothers,2018,Братья Систерс,http://kinoart.ru/reviews/brothers-sisters,https://www.themoviedb.org/movie/440161
Roma,2018,Рим,http://kinoart.ru/reviews/roma,https://www.themoviedb.org/movie/426426
I Feel Good,2018,Мне по кайфу,http://kinoart.ru/reviews/i-feel-good,https://www.themoviedb.org/movie/495671
Call DiCaprio!,2018,Звоните ДиКаприо!,http://kinoart.ru/reviews/better-call-dicaprio,https://www.themoviedb.org/tv/83344
Pushkin Hills,2018,Заповедник,http://kinoart.ru/reviews/zapovednik,https://www.themoviedb.org/movie/520927
The Ballad of Buster Scruggs,2018,Баллада Бастера Скраггса,http://kinoart.ru/reviews/ballad-of-buster-scruggs,https://www.themoviedb.org/movie/537996
The Nutcracker and the Four Realms,2018,Щелкунчик и четыре королевства,http://kinoart.ru/reviews/nutcracker-and-four-realms,https://www.themoviedb.org/movie/426543
Happy as Lazzaro,2018,Счастливый Лазарь,http://kinoart.ru/reviews/happy-as-lazzaro,https://www.themoviedb.org/movie/481432
Crystal Swan,2018,Хрусталь,http://kinoart.ru/reviews/crystal-swan,https://www.themoviedb.org/movie/527248
Bumblebee,2018,Бамблби,http://kinoart.ru/reviews/bumblebee,https://www.themoviedb.org/movie/424783
Why Are We Creative?: The Centipede's Dilemma,2018,Почему мы креативны?,http://kinoart.ru/reviews/why-are-we-creative,https://www.themoviedb.org/movie/540003
"Human, Space, Time and Human",2018,"Человек, время, место и снова человек",http://kinoart.ru/reviews/human-time-place-human-again,https://www.themoviedb.org/movie/459267
Policeman from Rublyovka. New Year Mayhem,2018,Полицейский с Рублевки. Новогодний беспредел,http://kinoart.ru/reviews/rublevka-cop,https://www.themoviedb.org/movie/565431
T-34,2018,Т-34,http://kinoart.ru/reviews/t-34,https://www.themoviedb.org/movie/505954
The Last Six Degrees of Celebration,2018,Елки последние,http://kinoart.ru/reviews/last-tree,https://www.themoviedb.org/movie/561265
Piercing,2018,Пирсинг,http://kinoart.ru/reviews/piercing,https://www.themoviedb.org/movie/440444
Once Upon a Deadpool,2018,Жил-был Дэдпул,http://kinoart.ru/reviews/once-upon-a-deadpool,https://www.themoviedb.org/movie/567604
"Happy New Year, Colin Burstead",2018,"С Новым годом, Колин Бёрстед",http://kinoart.ru/reviews/happy-new-year-colin-burstead,https://www.themoviedb.org/movie/497863
Black Tide,2018,Черная полоса,http://kinoart.ru/reviews/fleuve-noir,https://www.themoviedb.org/movie/446170
Anna's War,2018,Война Анны,http://kinoart.ru/reviews/annas-war,https://www.themoviedb.org/movie/496916
Infinite Football,2018,Бесконечный футбол,http://kinoart.ru/reviews/infinite-football,https://www.themoviedb.org/movie/499558
Call DiCaprio!,2018,Звоните ДиКаприо!,http://kinoart.ru/reviews/dicaprio-tv,https://www.themoviedb.org/tv/83344
Green Book,2018,Зеленая книга,http://kinoart.ru/reviews/green-book,https://www.themoviedb.org/movie/490132
An Ordinary Woman,2018,Обычная женщина,http://kinoart.ru/reviews/ordinary-woman,https://www.themoviedb.org/tv/83377
The Trial,2018,Процесс,http://kinoart.ru/reviews/trial,https://www.themoviedb.org/movie/538621
Ash Is Purest White,2018,Пепел — самый чистый белый,http://kinoart.ru/reviews/ash-is-the-purest-white,https://www.themoviedb.org/movie/441393
Holmes & Watson,2018,Холмс & Ватсон,http://kinoart.ru/reviews/holmes-watson,https://www.themoviedb.org/movie/426563
Shoplifters,2018,Магазинные воришки,http://kinoart.ru/reviews/shoplifters,https://www.themoviedb.org/movie/505192
White Boy Rick,2018,Белый парень Рик,http://kinoart.ru/reviews/white-boy-rick,https://www.themoviedb.org/movie/438808
The Favourite,2018,Фаворитка,http://kinoart.ru/reviews/favourite,https://www.themoviedb.org/movie/375262
Новогодний ангел,2018,Ангел,http://kinoart.ru/reviews/el-angel,https://www.themoviedb.org/movie/639323
At Eternity's Gate,2018,Ван Гог. На пороге вечности,http://kinoart.ru/reviews/eternitys-gate,https://www.themoviedb.org/movie/491472
The Factory,2018,Завод,http://kinoart.ru/reviews/zavod,https://www.themoviedb.org/movie/513349
Ben Is Back,2018,Вернуть Бена,http://kinoart.ru/reviews/ben-is-back,https://www.themoviedb.org/movie/492452
Capernaum,2018,Капернаум,http://kinoart.ru/reviews/obschestvennye-poroki,https://www.themoviedb.org/movie/517814
The Fourth Estate,2018,Власть,http://kinoart.ru/reviews/berlinale-2019-vlast,https://www.themoviedb.org/movie/502558
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,2018,Черная пантера,http://kinoart.ru/reviews/ritual-chernaya-pantera-supergeroyskiy-blokbaster-nominirovannyy-na-oskar,https://www.themoviedb.org/movie/528222
BlacKkKlansman,2018,Черный клановец,http://kinoart.ru/reviews/film-chernyy-klanovets-i-predvoditel-dvornyagstva-spayk-li-odni-iz-glavnyh-kandidatov-na-oskar,https://www.themoviedb.org/movie/487558
A Star Is Born,2018,Звезда родилась,http://kinoart.ru/reviews/zhizn-podrazhaet-iskusstvu-zvezda-rodilas-bredli-kupera-kandidat-ot-naroda-na-oskare,https://www.themoviedb.org/movie/332562
The Mule,2018,Наркокурьер,http://kinoart.ru/reviews/mne-ne-ponyat-etu-radost-narkokurier-klinta-istvuda-kak-neumestnyy-film-autsaydera,https://www.themoviedb.org/movie/504172
My Masterpiece,2018,Шедевр,http://kinoart.ru/reviews/po-nashemu-po-argentinski-v-rossiyskom-prokate-nezametnyy-shedevr-s-venetsianskogo-festivalya,https://www.themoviedb.org/movie/535692
Vox Lux,2018,Вокс люкс,http://kinoart.ru/reviews/amerikanskie-bogi-voks-lyuks-s-natali-portman-provokativnaya-i-ambitsioznaya-lenta-pro-pesni-i-travmy,https://www.themoviedb.org/movie/429202
Owl's Shadow,2018,Тень,http://kinoart.ru/reviews/nitsshe-ot-boevyh-iskusstv-ten-chzhana-imou-antichnaya-tragediya-v-kitae,https://www.themoviedb.org/movie/525497
mid90s,2018,Середина 90-х,http://kinoart.ru/reviews/v-kino-seredina-90-h-film-dzhony-hilla-o-pervoy-sigarete-pervom-glotke-i-potselue,https://www.themoviedb.org/movie/437586
VMayakovsky,2018,ВМаяковский,http://kinoart.ru/reviews/vmayakovskiy-kak-dau-v-prokate-rossiyskiy-eksperimentalnyy-film-o-velikom-poete,https://www.themoviedb.org/movie/542094
Destroyer,2018,Время возмездия,http://kinoart.ru/reviews/vremya-vozmezdiya-kriminalnyy-triller-benefis-nikol-kidman-v-pechalnom-vide,https://www.themoviedb.org/movie/471507
Boy Erased,2018,Стертая личность,http://kinoart.ru/reviews/stertaya-lichnost-osnovannaya-na-realnyh-sobytiyah-drama-pro-nasilstvennoe-perevospitanie-gomoseksuala,https://www.themoviedb.org/movie/472451
Dragged Across Concrete,2018,Закатать в асфальт,http://kinoart.ru/reviews/v-ozhidanii-udo-zakatat-v-asfalt-brutalnaya-politseyskaya-drama-s-privkusom-bekketa,https://www.themoviedb.org/movie/438674
Burning,2018,Пылающий,http://kinoart.ru/reviews/pylayuschiy-odin-iz-luchshih-filmov-2018-goda-o-ego-zagadochnosti-i-svyazi-s-haruki-murakami,https://www.themoviedb.org/movie/491584
Volcano,2018,Вулкан,http://kinoart.ru/reviews/na-ukraine-vyshel-film-vulkan-pro-dikoe-pole-ryadom-s-krymom-do-rossii-on-vryad-li-doberetsya,https://www.themoviedb.org/movie/464561
Why Don't You Just Die!,2018,"Папа, сдохни",http://kinoart.ru/reviews/papa-sdohni-razborki-a-lya-tarantino-v-panelke-moego-ottsa,https://www.themoviedb.org/movie/514684
High Life,2018,Высшее общество,http://kinoart.ru/reviews/vysshee-obschestvo-kler-deni-za-i-protiv-cherez-friktsii-k-zvezdam,https://www.themoviedb.org/movie/376865
"Ruben Brandt, Collector",2018,Ограбление по Фрейду,http://kinoart.ru/reviews/ograblenie-po-freydu-kandinskiy-v-supe-i-smertonosnaya-zhivopis-v-rossiyskom-prokate,https://www.themoviedb.org/movie/543033
The Waiter,2018,Официант,http://kinoart.ru/reviews/vodochki-nam-prinesi-grecheskiy-ofitsiant-ne-pohozh-na-strannuyu-volnu-mmkf-2019,https://www.themoviedb.org/movie/555861
"Rona, Azim's Mother",2018,"Рона, мать Азима",http://kinoart.ru/reviews/takogo-vy-esche-ne-videli-irano-afganskaya-drama-ob-emigratsii-i-peresadke-pochki-nezhnosti-boli-i-sile-sudby,https://www.themoviedb.org/movie/552876
Manta Ray,2018,Манта Рэй,http://kinoart.ru/reviews/mmkf-2019-manta-rey-gipnoticheskiy-tayskiy-film-o-morskih-i-zemnyh-dyavolah,https://www.themoviedb.org/movie/539033
Green Book,2018,Зеленая книга,http://kinoart.ru/reviews/zelenaya-kniga-pobeditel-oskara-2019-kak-zhitie-svyatogo-i-rozhdestvenskaya-skazka,https://www.themoviedb.org/movie/490132
Falling for You,2018,Паразиты,http://kinoart.ru/reviews/parazity-pobeditel-kannskogo-festivalya,https://www.themoviedb.org/movie/544594
Here and Now,2018,Здесь и сейчас,http://kinoart.ru/reviews/my-domoy-ne-letim-zdes-i-seychas-izrailskiy-otvet-bratu-s-hip-hopom-i-dredami,https://www.themoviedb.org/movie/542654
Vice,2018,Власть,http://kinoart.ru/reviews/podayte-nam-vse-vlast-politicheskaya-parodiya-kotoraya-proigryvaet-realnosti,https://www.themoviedb.org/movie/429197
Wildlife,2018,Дикая жизнь,http://kinoart.ru/reviews/gordost-i-osvobozhdenie-dikaya-zhizn-izmena-na-fone-pozhara-istorii,https://www.themoviedb.org/movie/417812
Kursk,2018,Курск,http://kinoart.ru/reviews/kursk-novyy-film-o-natsionalnoy-tragedii-nepohozhiy-na-chernobyl,https://www.themoviedb.org/movie/401200
Non-Fiction,2018,Двойная жизнь,http://kinoart.ru/reviews/pisatel-izdatel-ego-zhena-i-ee-lyubovnik-dvoynaya-zhizn-frantsuzskaya-drama-pro-izmeny-i-literaturu,https://www.themoviedb.org/movie/471856
Hereditary,2018,Реинкарнация,http://kinoart.ru/reviews/drevo-smerti-razbor-filma-reinkarnatsiya-samogo-obsuzhdaemogo-horrora-2018-goda,https://www.themoviedb.org/movie/493922
In Fabric,2018,Маленькое красное платье,http://kinoart.ru/reviews/vashi-mechty-tiho-sbudutsya-malenkoe-krasnoe-platie-fetish-horror-s-koldovstvom-i-stirkoy,https://www.themoviedb.org/movie/475220
The Fall of the American Empire,2018,Как отмыть миллион,http://kinoart.ru/reviews/kak-otmyt-million-ekonomicheskaya-tragikomediya-ob-uhode-ot-nalogov-po-sheme-aristotelya,https://www.themoviedb.org/movie/515047
If Beale Street Could Talk,2018,Если Бил-стрит могла бы заговорить,http://kinoart.ru/reviews/esli-bil-strit-mogla-by-zagovorit-estetskaya-melodrama-o-rasizme-bez-oblichitelnogo-pafosa,https://www.themoviedb.org/movie/465914
Betrayed,2018,Предатель,http://kinoart.ru/reviews/bolshoe-turne-film-predatel-razrushaet-mafioznyy-kinomif,https://www.themoviedb.org/movie/551947
Putin's Witnesses,2018,Свидетели Путина,http://kinoart.ru/reviews/svideteli-putina-vitaliya-manskogo-intimnyy-portret-v-kremlevskom-interiere,https://www.themoviedb.org/movie/527251
Tinnitus,2018,Тиннитус,http://kinoart.ru/reviews/zhizn-i-smert-kak-vremennye-trudnosti-radikalnyy-film-tinnitus-vyshel-onlayn,https://www.themoviedb.org/movie/636368
Crossword,2018,Кроссворд,http://kinoart.ru/reviews/opossum-chto-dokumentalnyy-krossvord-rasskazyvaet-ob-odinochestve-semie-i-zagadkah-mirozdaniya,https://www.themoviedb.org/movie/553312
Why Don't You Just Die!,2018,"Папа, сдохни",http://kinoart.ru/reviews/ubit-boga-molotkom-film-papa-sdohni-kak-shvatka-bessmertnogo-geroya-i-menta,https://www.themoviedb.org/movie/514684
The Lord Eagle,2018,Царь-птица,http://kinoart.ru/reviews/zhiv-tsel-orel-vyshel-yakutskiy-film-tsar-ptitsa-o-tom-chto-priroda-silnee-cheloveka,https://www.themoviedb.org/movie/515598
"Hey, Bro!",2018,"Хей, бро",http://kinoart.ru/reviews/ty-ya-podruzhka-vinchik-romchik-i-kristally-hey-bro-luchshiy-film-o-molodyh,https://www.themoviedb.org/movie/562259
Kikoriki. Deja Vu,2018,Смешарики,http://kinoart.ru/reviews/smeshariki-eto-ya-ekzistentsializm-avtoritarizm-i-luddizm-v-zerkale-rossiyskoy-animatsii,https://www.themoviedb.org/movie/506752
Killing Eve,2018,Убивая Еву,http://kinoart.ru/reviews/villanel-imya-rossii-ubivaya-evu-serial-o-rokovom-vlechenii-dvuh-zhenschin-i-dvuh-kultur,https://www.themoviedb.org/tv/72750
The Kominsky Method,2018,Метод Комински,http://kinoart.ru/reviews/beskonechnaya-shutka-pizhonskaya-pohodka-i-gollivudskaya-subkultura-v-seriale-metod-kominski,https://www.themoviedb.org/tv/81290
Be Natural: The Untold Story of Alice Guy-Blaché,2018,Будь собой: Неизвестная история Алис Ги-Бланше,http://kinoart.ru/reviews/zlodeyaniya-telyachiey-golovy-kto-pishet-istoriyu-ili-alis-gi-blashe-zabytaya-pionerka-kino,https://www.themoviedb.org/movie/520270
Utøya: July 22,2018,Утойя. Выстрелы Брейвика,http://kinoart.ru/reviews/ohota-na-oleney-utoyya-vystrely-breyvika-film-o-terrorizme-bez-terrorista,https://www.themoviedb.org/movie/500006
Tweet-Tweet,2018,Чик,http://kinoart.ru/reviews/stydnye-voprosy-vebkam-porno-i-golaya-zhizn-v-seriale-happy-end,https://www.themoviedb.org/movie/572790
Why Don't You Just Die!,2018,Папа,http://kinoart.ru/reviews/bol-papa-valerii-gay-germaniki,https://www.themoviedb.org/movie/514684
Deep Rivers,2018,Глубокие реки,http://kinoart.ru/reviews/glubokie-reki,https://www.themoviedb.org/movie/513629
Succession,2018,Наследники,http://kinoart.ru/reviews/ad-pust-vse-dyavoly-v-nyu-york-sletelis-serial-nasledniki-kak-sbornik-shekspirovskih-pies,https://www.themoviedb.org/tv/76331
The Tutor,2017,Воспитательница,http://kinoart.ru/reviews/kindergarten-teacher,https://www.themoviedb.org/movie/412941
The Death of Stalin,2017,Смерть Сталина,http://kinoart.ru/reviews/death-of-stalin,https://www.themoviedb.org/movie/402897
The Marvelous Mrs. Maisel,2017,Удивительная миссис Мейзел,http://kinoart.ru/reviews/marvelous-maisel-alone,https://www.themoviedb.org/tv/70796
Dragon Sledge,2017,Девочка,http://kinoart.ru/reviews/girl,https://www.themoviedb.org/movie/872584
Porto,2017,Последние любовники,http://kinoart.ru/reviews/poslednie-lyubovniki-skromnoe-kino-s-odnoy-iz-proschalnyh-roley-antona-elchina,https://www.themoviedb.org/movie/374471
Everybody Wants To Live Eternally,2017,Все хотят жить вечно,http://kinoart.ru/reviews/vse-hotyat-zhit-vechno-dokumentalnyy-film-o-tom-kak-meditsina-i-iskusstvo-protivostoyat-smerti,https://www.themoviedb.org/movie/563681
Suleiman Mountain,2017,Сулейман Гора,http://kinoart.ru/reviews/suleyman-gora-osvezhayuschee-postpostimperskoe-road-muvi-iz-kirgizii,https://www.themoviedb.org/movie/473329
Delta,2017,Дельта,http://kinoart.ru/reviews/delta-postdokumentalnoe-kino-ob-ukrainskoy-venetsii,https://www.themoviedb.org/movie/501816
Big Little Lies,2017,Большая маленькая ложь,http://kinoart.ru/reviews/i-moe-serdtse-ne-vyderzhit-vtoroy-sezon-bolshoy-malenkoy-lzhi-stal-esche-impulsivnee,https://www.themoviedb.org/tv/66292
Mindhunter,2017,Охотник за разумом,http://kinoart.ru/reviews/posle-mraka-vtoroy-sezon-ohotnika-za-razumom-devida-finchera-deti-seksualnost-manyaki,https://www.themoviedb.org/tv/67744
Arrhythmia,2017,Аритмия,http://kinoart.ru/reviews/serdtse-ne-na-meste-aritmiya-borisa-hlebnikova-film-o-tom-kak-istselitsya-samomu,https://www.themoviedb.org/movie/457842
Joker,2017,Джокер,http://kinoart.ru/reviews/potryasayuschiy-dzhoker-s-hoakinom-feniksom-ne-ocherednaya-supergeroika-a-novyy-boytsovskiy-klub,https://www.themoviedb.org/movie/429550
Song to Song,2017,Между нами музыка,http://kinoart.ru/reviews/mezhdu-nami-muzyka-poetichnoe-polotno-terrensa-malika-o-muzykantah-v-poiskah-sebya,https://www.themoviedb.org/movie/330947
Joker,2017,Джокер,http://kinoart.ru/reviews/apellyatsiya-payatsa-anton-dolin-zaschischaet-film-dzhoker,https://www.themoviedb.org/movie/429550
Corporate,2017,Политик,http://kinoart.ru/reviews/serial-politik-rayana-myorfi-makiavelli-dlya-millenialov,https://www.themoviedb.org/movie/431479
WHAT DID JACK DO?,2017,Что сделал Джек?,http://kinoart.ru/reviews/obezyana-kuritsa-i-detektiv-chto-sdelal-dzhek-novyy-film-psevdonuar-devida-lincha,https://www.themoviedb.org/movie/528491
Asino,2017,Осел,http://kinoart.ru/reviews/pantomima-nasiliya-simvolicheskoe-i-zhivotnoe-v-filme-osel-legendarnogo-rezhissera-anatoliya-vasilieva,https://www.themoviedb.org/movie/500083
"Three Billboards Outside Ebbing, Missouri",2017,"Три билборда на границе Эббинга, Миссури",http://kinoart.ru/reviews/tri-bilborda-na-granitse-ebbinga-missuri-martin-makdona-kak-vysshiy-realist,https://www.themoviedb.org/movie/359940
Head. Two Ears,2017,Голова. Два уха,http://kinoart.ru/reviews/bednye-lyudi-golova-dva-uha-kino-pro-obmanutuyu-zadushennuyu-kreditami-derevenskuyu-rossiyu,https://www.themoviedb.org/movie/457845
The Lightest Darkness,2017,Тьма,http://kinoart.ru/reviews/variativnyy-apokalipsis-anton-dolin-razbiraetsya-v-mehanizmah-seriala-tma,https://www.themoviedb.org/movie/414577
Gogol. The Beginning,2017,Начало,http://kinoart.ru/reviews/nachalo-prosteyshiy-i-potomu-luchshiy-film-neboskreb-rezhissera-arhitektora-kristofera-nolana,https://www.themoviedb.org/movie/468988
Dunkirk,2017,Дюнкерк,http://kinoart.ru/reviews/pobedit-znachit-prosto-vyzhit-dyunkerk-film-manifest-kristofera-nolana,https://www.themoviedb.org/movie/374720
Phantom Thread,2017,Призрачная нить,http://kinoart.ru/reviews/tonkaya-materiya-prizrachnaya-nit-pola-tomasa-andersona,https://www.themoviedb.org/movie/400617
The Shape of Water,2017,Форма воды,http://kinoart.ru/reviews/the-shape-of-water,https://www.themoviedb.org/movie/399055
Sieranevada,2016,Сьераневада,http://kinoart.ru/reviews/sieranevada,https://www.themoviedb.org/movie/374452
The Duelist,2016,Дуэлянт,http://kinoart.ru/reviews/pyat-litrov-dvoryanskoy-krovi-duelyant-film-kotoromu-nevazhny-pravila-i-kanony,https://www.themoviedb.org/movie/376565
Hush,2016,Тишина,http://kinoart.ru/reviews/odna-doma-tishina-mayka-flenegana-82-minuty-zhestokoy-horeografii-i-saspensa,https://www.themoviedb.org/movie/376570
Stranger Things,2016,Очень странные дела,http://kinoart.ru/reviews/krov-iz-nosa-kak-serial-ochen-strannye-dela-pokoril-mir-kinotsitatami-i-atmosferoy-80-h,https://www.themoviedb.org/tv/66732
Перевал Дятлова. Конец истории,2016,Перевал Дятлова,http://kinoart.ru/reviews/mertvye-pledov-ne-nosyat-pereval-dyatlova-samyy-pizhonskiy-i-zhutkiy-serial-goda,https://www.themoviedb.org/movie/788153
The Student,2016,Ученик,http://kinoart.ru/reviews/istoriya-odnogo-neudachnika-uchenik-chaytanya-tamhane,https://www.themoviedb.org/movie/392817
The Earthquake,2016,В земле,http://kinoart.ru/reviews/in-the-earth,https://www.themoviedb.org/movie/413953
Manifesto,2015,Манифесто,http://kinoart.ru/reviews/bomzh-rok-zvezda-domohozyayka-uchilka-manifesto-triumf-keyt-blanshett,https://www.themoviedb.org/movie/382127
Cosmos Laundromat,2015,Прачечная,http://kinoart.ru/reviews/prachechnaya-stivena-soderberga-smeshnoe-kino-o-tom-kak-imenno-duryat-nashego-brata,https://www.themoviedb.org/movie/358332
Cemetery of Splendor,2015,Кладбище блеска,http://kinoart.ru/reviews/kladbische-bleska-film-romashkovyy-chay-ot-rezhissera-zhemchuzhiny-aziatskogo-kino,https://www.themoviedb.org/movie/298721
Mr. Robot,2015,Мистера Робота,http://kinoart.ru/reviews/ok-kompyuter-konets-epohi-mistera-robota,https://www.themoviedb.org/tv/62560
Better Call Saul,2015,Лучше звоните Солу,http://kinoart.ru/reviews/sostyazanie-plutovstva-i-lukavstva-pochemu-luchshe-zvonite-solu-glavnyy-serial-2020-goda,https://www.themoviedb.org/tv/60059
Mad Max: Fury Road,2015,Безумный Макс: Дорога ярости,http://kinoart.ru/reviews/bezumnyy-maks-doroga-yarosti-pyat-let-nazad-vyshel-film-kotoryy-podvel-nas-k-vratam-valgally,https://www.themoviedb.org/movie/76341
Fauda,2015,Фауда,http://kinoart.ru/reviews/fauda-serial-netflix-o-tom-kak-pohozhi-drug-na-druga-araby-i-evrei,https://www.themoviedb.org/tv/69557
The Land of OZ,2015,Страна ОЗ,http://kinoart.ru/reviews/eto-norma-strana-oz-vasiliya-sigareva-komediya-o-rossii-v-stile-balabanova-i-sorokina,https://www.themoviedb.org/movie/370902
Better Call Saul,2015,Лучше звоните Солу,http://kinoart.ru/reviews/za-svobodu-luchshe-zvonite-solu-serial-o-tom-kak-poborot-sudbu,https://www.themoviedb.org/tv/60059
The Dead Room,2015,Комната,http://kinoart.ru/reviews/krolichya-nora-komnata-lenni-abrahamsona,https://www.themoviedb.org/movie/354924
True Detective,2014,Настоящий детектив,http://kinoart.ru/reviews/sluchilos-vremya-tretiy-sezon-nastoyaschego-detektiva-razmyshlyaet-o-hischnyh-veschah-veka,https://www.themoviedb.org/tv/46648
Annabelle,2014,Ан,http://kinoart.ru/reviews/pust-edyat-pirozhnye-film-an-naomi-kavase-o-kulinarii-kak-posledney-dobrodeteli-v-yaponii,https://www.themoviedb.org/movie/250546
Dracula Untold,2014,Дракула,http://kinoart.ru/reviews/krov-seks-instagram-kak-sozdateli-sherloka-razoblachayut-vampirov-v-seriale-drakula,https://www.themoviedb.org/movie/49017
Stray Dogs,2014,Бродячие псы,http://kinoart.ru/reviews/brodyachie-psy-predelnyy-film-ob-ustalosti-v-rolyah-kochan-kapusty,https://www.themoviedb.org/movie/209840
Sweet Life,2014,Сладкая жизнь,http://kinoart.ru/reviews/sladkaya-zhizn-fellini-glazami-italyantsa,https://www.themoviedb.org/movie/522088
Life of Riley,2014,"Любить, пить и петь",http://kinoart.ru/reviews/umirat-ne-strashno-lyubit-pit-i-pet-alena-rene-film-kotoryy-lechit-ot-depressii,https://www.themoviedb.org/movie/255824
Leviathan,2014,Левиафан,http://kinoart.ru/reviews/nezhit-pravit-bal-kak-andrey-zvyagintsev-v-leviafane-osvoil-novuyu-leksiku-i-snyal-svoy-dekalog,https://www.themoviedb.org/movie/265180
Interstellar,2014,Интерстеллар,http://kinoart.ru/reviews/nulevaya-gravitatsiya-anton-dolin-o-filme-interstellar-kristofera-nolana,https://www.themoviedb.org/movie/157336
Magic in the Moonlight,2014,Магия лунного света,http://kinoart.ru/reviews/pod-senyu-devushki-v-tsvetu-magiya-lunnogo-sveta-vudi-allena,https://www.themoviedb.org/movie/229297
Mr. Jones,2013,Мистер Джонс,http://kinoart.ru/reviews/mr-jones,https://www.themoviedb.org/movie/174678
Stranger by the Lake,2013,Незнакомец у озера,http://kinoart.ru/reviews/mertvyy-yazyk-stanovitsya-yazykom-mertvyh-o-romane-rezhissera-alena-girodi-zdes-nachinaetsya-noch,https://www.themoviedb.org/movie/186992
Hard to Be a God,2013,Трудно быть богом,http://kinoart.ru/reviews/ot-eyforii-do-pohmelya-trudno-byt-bogom-film-o-bedah-realnosti,https://www.themoviedb.org/movie/110402
Nebraska,2013,Небраска,http://kinoart.ru/reviews/v-boy-idet-odin-starik-nebraska-pomogaet-sohranit-dostoinstvo-v-nemoschi,https://www.themoviedb.org/movie/129670
Cold War,2012,Холодная война,http://kinoart.ru/reviews/cold-war,https://www.themoviedb.org/movie/137409
Me Too,2012,Я тоже хочу,http://kinoart.ru/reviews/kromeshnaya-ustalost-nerv-nulevyh-puteshestvie-po-ya-tozhe-hochu-alekseya-balabanova,https://www.themoviedb.org/movie/127236
Almayer's Folly,2012,Безумие Олмейера,http://kinoart.ru/reviews/kogda-vidish-smert-ostaetsya-tolko-soyti-s-uma-bezumie-olmeyera-shantal-akerman,https://www.themoviedb.org/movie/86815
Tai Chi Zero,2012,Мастер,http://kinoart.ru/reviews/detektor-very-anton-dolin-o-mastere-filme-pro-neotvratimost-i-tragizm-svobody,https://www.themoviedb.org/movie/121823
The Act of Killing,2012,Акт убийства,http://kinoart.ru/reviews/dostopochtennye-bandity-sinefily-akt-ubiystva-kino-o-kino-kotoroe-snyali-eskadrony-smerti,https://www.themoviedb.org/movie/123678
Barbara,2012,Барбара,http://kinoart.ru/reviews/zhizn-byvshih-barbara-romanticheskaya-skazka-pro-uzhasy-totalitarnogo-monstra,https://www.themoviedb.org/movie/88284
Dripping in Chocolate,2012,Капли,http://kinoart.ru/reviews/iskusstvennyy-intellekt-svobodnyy-hudozhnik-kaplya-kreatsina-diafilm-s-planety-malgaut,https://www.themoviedb.org/movie/442170
Office Romance. Our time,2011,Наше время,http://kinoart.ru/reviews/nuestro-tiempo,https://www.themoviedb.org/movie/61293
Pina,2011,Пина: Танец страсти,http://kinoart.ru/reviews/smert-sostradanie-zhelanie-i-bol-v-dvizhenii-pina-tanets-strasti-film-vima-vendersa-o-velikoy-tantsovschitse,https://www.themoviedb.org/movie/57276
Elena,2011,Елена,http://kinoart.ru/reviews/imya-sobstvennoe-elena-zvyagintseva-film-o-groznoy-tayne-cheloveka,https://www.themoviedb.org/movie/78182
The Stoker,2010,Кочегар,http://kinoart.ru/reviews/aleksey-balabanov-v-filme-kochegar-otpravil-vse-ustoi-kinematografa-v-topku,https://www.themoviedb.org/movie/56212
The Social Network,2010,Социальная сеть,http://kinoart.ru/reviews/i-am-ceo-bitch-sotsialnaya-set-devida-finchera-luchshiy-film-2010-h-po-versii-tarantino,https://www.themoviedb.org/movie/37799
Helldriver,2010,Драйв,http://kinoart.ru/reviews/saga-o-vikinge-drayv-ikona-brutalnogo-kaskadera,https://www.themoviedb.org/movie/76216
Sherlock Holmes,2009,Шерлок Холмс,http://kinoart.ru/reviews/soblaznit-epohu-mesto-sherloka-holmsa-gaya-richi-sredi-ekranizatsiy-konan-doyla,https://www.themoviedb.org/movie/10528
Tale in the Darkness,2009,Сказка про темноту,http://kinoart.ru/reviews/skazka-pro-temnotu-nikolaya-homeriki-film-o-krizise-identichnosti-anonimnyh-lyudey,https://www.themoviedb.org/movie/172878
In Bruges,2008,Залечь на дно в Брюгге,http://kinoart.ru/reviews/v-moskve-vnov-pokazhut-zalech-na-dno-v-bryugge-debyut-izvestnogo-dramaturga-martina-makdony,https://www.themoviedb.org/movie/8321
2-Assa-2,2008,2–Асса–2,http://kinoart.ru/reviews/2-assa-2-sergeya-solovieva-zara-abdullaeva-o-tom-chto-illyuziy-bolshe-net,https://www.themoviedb.org/movie/254270
